,hero_name,position,facet,matches,build_win_rate,talents,abilities,starting,common_late,early,mid,late,core
192,Earth Spirit,Offlane,STEPPING STONE,27,52,"[1, 1, 1, 0]","['Boulder Smash', 'Rolling Boulder', 'Boulder Smash', 'Rolling Boulder', 'Boulder Smash', 'Magnetize', 'Rolling Boulder', 'Rolling Boulder', 'Geomagnetic Grip', '+200 Rolling Boulder Distance']","['Tango', 'Circlet', 'Iron Branch', 'Gauntlets of Strength', 'Iron Branch', 'Magic Stick', 'Quelling Blade', 'Circlet', 'Sentry Ward']","['Blade Mail', 'Eternal Shroud', ""Shiva's Guard"", 'Boots of Travel', ""Aghanim's Scepter"", 'Ethereal Blade']","['Bracer', 'Urn of Shadows', 'Ring of Basilius', 'Magic Wand', 'Boots of Speed', 'Power Treads', 'Spirit Vessel', 'Wind Lace', 'Arcane Boots']","['Mekansm', 'Kaya', 'Guardian Greaves', 'Helm of Iron Will', ""Eul's Scepter of Divinity"", 'Vanguard', 'Kaya and Sange', 'Black King Bar', 'Veil of Discord', ""Shiva's Guard"", ""Aghanim's Shard"", 'Crimson Guard', 'Ghost Scepter', ""Aghanim's Scepter"", 'Eternal Shroud', 'Octarine Core', 'Radiance', 'Bloodstone']","['Boots of Travel', 'Ethereal Blade']","['Bracer', 'Urn of Shadows', 'Magic Wand', 'Boots of Speed', 'Spirit Vessel', 'Arcane Boots']"
193,Earth Spirit,Support,RESONANCE,314,53,"[1, 1, 1, 1]","['Boulder Smash', 'Rolling Boulder', 'Boulder Smash', 'Geomagnetic Grip', 'Boulder Smash', 'Magnetize', 'Rolling Boulder', 'Rolling Boulder', 'Rolling Boulder', '+200 Rolling Boulder Distance']","['Tango', 'Blood Grenade', 'Circlet', 'Sentry Ward', 'Observer and Sentry Wards', 'Iron Branch', 'Faerie Fire', 'Iron Branch', 'Magic Stick', 'Ring of Protection', 'Enchanted Mango', 'Observer Ward', 'Orb of Venom']","['Spirit Vessel', ""Eul's Scepter of Divinity"", 'Black King Bar', ""Aghanim's Scepter"", 'Tranquil Boots', 'Boots of Speed']","['Urn of Shadows', 'Boots of Speed', 'Magic Wand']","['Wind Lace', 'Tranquil Boots', 'Spirit Vessel', 'Arcane Boots', 'Power Treads', 'Blade Mail', ""Eul's Scepter of Divinity"", ""Aghanim's Shard"", 'Veil of Discord', 'Glimmer Cape', 'Ghost Scepter', 'Black King Bar', 'Lotus Orb']","[""Aghanim's Scepter"", ""Shiva's Guard"", 'Tiara of Selemene', 'Octarine Core', 'Blink Dagger', 'Boots of Travel', 'Scythe of Vyse']","['Urn of Shadows', 'Boots of Speed', 'Magic Wand', 'Wind Lace', 'Tranquil Boots', 'Spirit Vessel', ""Eul's Scepter of Divinity"", ""Aghanim's Shard"", 'Ghost Scepter', 'Black King Bar', ""Aghanim's Scepter""]"
194,Earth Spirit,Support,RESONANCE,26,19,[1],"['Boulder Smash', 'Rolling Boulder', 'Boulder Smash', 'Geomagnetic Grip', 'Rolling Boulder', 'Magnetize', 'Rolling Boulder', 'Rolling Boulder', 'Boulder Smash', '+200 Rolling Boulder Distance']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Observer and Sentry Wards', 'Circlet', 'Faerie Fire', 'Enchanted Mango', 'Ring of Protection', 'Iron Branch', 'Observer Ward', 'Iron Branch', 'Magic Stick', 'Boots of Speed']",[],[],"['Veil of Discord', 'Spirit Vessel', 'Blink Dagger', 'Black King Bar']","[""Shiva's Guard""]","['Boots of Speed', 'Urn of Shadows']"
195,Earth Spirit,Support,STEPPING STONE,61,59,"[1, 1, 1, 1]","['Boulder Smash', 'Rolling Boulder', 'Boulder Smash', 'Rolling Boulder', 'Boulder Smash', 'Magnetize', 'Boulder Smash', 'Rolling Boulder', 'Rolling Boulder', '+200 Rolling Boulder Distance']","['Tango', 'Blood Grenade', 'Circlet', 'Sentry Ward', 'Observer and Sentry Wards', 'Iron Branch', ""Sage's Mask"", 'Iron Branch', 'Magic Stick', 'Ring of Protection', 'Faerie Fire', 'Clarity']","[""Aghanim's Scepter"", 'Blink Dagger', 'Spirit Vessel', 'Aether Lens', 'Boots of Speed', ""Eul's Scepter of Divinity""]","['Boots of Speed', 'Urn of Shadows', 'Magic Wand', 'Arcane Boots']","['Tranquil Boots', 'Wind Lace', 'Spirit Vessel', ""Eul's Scepter of Divinity"", 'Blade Mail', ""Aghanim's Shard"", 'Veil of Discord', 'Aether Lens', 'Kaya', ""Aghanim's Scepter"", 'Ghost Scepter', 'Kaya and Sange', ""Shiva's Guard"", 'Black King Bar', 'Lotus Orb', 'Blink Dagger']","['Helm of Iron Will', 'Octarine Core', 'Shadow Blade', 'Wind Waker']","['Boots of Speed', 'Urn of Shadows', 'Magic Wand', 'Tranquil Boots', 'Wind Lace', 'Spirit Vessel', ""Aghanim's Scepter"", ""Eul's Scepter of Divinity""]"
196,Earth Spirit,Hard Support,RESONANCE,32,44,"[1, 1, 1]","['Boulder Smash', 'Rolling Boulder', 'Boulder Smash', 'Rolling Boulder', 'Boulder Smash', 'Magnetize', 'Rolling Boulder', 'Rolling Boulder', 'Geomagnetic Grip', '+200 Rolling Boulder Distance']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Observer and Sentry Wards', 'Circlet', 'Iron Branch', 'Enchanted Mango', 'Magic Stick', 'Iron Branch', 'Faerie Fire', 'Ring of Protection', ""Sage's Mask"", 'Wind Lace', 'Iron Branch']",[],"['Ring of Basilius', 'Urn of Shadows', 'Boots of Speed', 'Magic Wand', 'Bracer', 'Tranquil Boots']","['Wind Lace', 'Arcane Boots', 'Spirit Vessel', ""Aghanim's Shard"", 'Veil of Discord', 'Blade Mail', ""Aghanim's Scepter"", ""Eul's Scepter of Divinity"", 'Glimmer Cape', 'Black King Bar', 'Aether Lens']","['Ethereal Blade', 'Pipe of Insight', 'Vanguard']","['Urn of Shadows', 'Magic Wand', 'Spirit Vessel', 'Boots of Speed']"
197,Earthshaker,Mid,TECTONIC BUILDUP,279,50,"[1, 0, 1, 0]","['Enchant Totem', 'Aftershock', 'Enchant Totem', 'Fissure', 'Enchant Totem', 'Echo Slam', 'Enchant Totem', 'Aftershock', 'Aftershock', '+30 Base Damage']","['Tango', 'Quelling Blade', 'Observer Ward', 'Faerie Fire', 'Iron Branch', 'Iron Branch', 'Iron Branch']","['Blink Dagger', 'Black King Bar', 'Refresher Orb', 'Octarine Core', 'Power Treads', ""Aghanim's Scepter""]","['Bottle', 'Boots of Speed', 'Magic Wand', 'Wind Lace', 'Power Treads', 'Blink Dagger']","[""Aghanim's Scepter"", ""Aghanim's Shard"", 'Kaya', 'Black King Bar', 'Tiara of Selemene', 'Octarine Core', 'Yasha and Kaya', 'Boots of Travel']","['Refresher Orb', 'Wind Waker']","['Bottle', 'Boots of Speed', 'Magic Wand', 'Power Treads', 'Blink Dagger', ""Aghanim's Scepter"", ""Aghanim's Shard"", 'Black King Bar', 'Tiara of Selemene', 'Octarine Core', 'Refresher Orb']"
198,Earthshaker,Mid,SLUGGER,363,51,"[1, 0, 0, 0]","['Enchant Totem', 'Aftershock', 'Enchant Totem', 'Fissure', 'Enchant Totem', 'Echo Slam', 'Enchant Totem', 'Aftershock', 'Aftershock', '+30 Base Damage']","['Tango', 'Quelling Blade', 'Faerie Fire', 'Observer Ward', 'Iron Branch', 'Iron Branch', 'Iron Branch']","['Black King Bar', 'Power Treads', 'Blink Dagger', 'Refresher Orb', 'Octarine Core', ""Aghanim's Scepter""]","['Bottle', 'Boots of Speed', 'Bracer', 'Magic Wand', 'Wind Lace', 'Power Treads', 'Phase Boots', 'Blink Dagger']","[""Aghanim's Scepter"", ""Eul's Scepter of Divinity"", 'Black King Bar', ""Aghanim's Shard"", 'Tiara of Selemene', 'Crystalys', 'Octarine Core', 'Boots of Travel']","['Daedalus', ""Linken's Sphere"", 'Refresher Orb', 'Overwhelming Blink', 'Scythe of Vyse', 'Wind Waker', 'Arcane Blink', 'Boots of Travel 2']","['Bottle', 'Boots of Speed', 'Magic Wand', 'Wind Lace', 'Power Treads', 'Blink Dagger', ""Aghanim's Scepter"", 'Black King Bar', ""Aghanim's Shard"", 'Tiara of Selemene', 'Octarine Core', 'Crystalys', 'Refresher Orb']"
199,Earthshaker,Offlane,TECTONIC BUILDUP,211,50,"[1, 0, 1, 1]","['Enchant Totem', 'Fissure', 'Enchant Totem', 'Aftershock', 'Enchant Totem', 'Echo Slam', 'Enchant Totem', 'Aftershock', 'Aftershock', 'Aftershock']","['Tango', 'Quelling Blade', 'Circlet', 'Iron Branch', 'Gauntlets of Strength', 'Magic Stick', 'Gauntlets of Strength', 'Iron Branch', 'Iron Branch', 'Enchanted Mango', 'Faerie Fire']","['Blink Dagger', 'Octarine Core', 'Power Treads', 'Black King Bar', 'Arcane Boots', ""Eul's Scepter of Divinity""]","['Bracer', 'Bracer', 'Boots of Speed', 'Ring of Basilius', 'Magic Wand', 'Soul Ring', 'Arcane Boots', 'Power Treads', 'Phase Boots', 'Wind Lace']","['Blink Dagger', ""Eul's Scepter of Divinity"", ""Aghanim's Scepter"", ""Aghanim's Shard"", 'Crystalys', 'Black King Bar', 'Aether Lens', 'Tiara of Selemene', 'Shadow Blade', 'Octarine Core', 'Refresher Orb', 'Wind Waker']",[],"['Bracer', 'Boots of Speed', 'Magic Wand', ""Aghanim's Scepter"", 'Ring of Basilius', 'Arcane Boots', ""Eul's Scepter of Divinity"", 'Power Treads', 'Bracer', 'Phase Boots', 'Wind Lace', 'Blink Dagger', ""Aghanim's Shard"", 'Black King Bar', 'Octarine Core']"
200,Earthshaker,Offlane,TECTONIC BUILDUP,35,51,"[0, 0, 1, 1]","['Enchant Totem', 'Fissure', 'Aftershock', 'Aftershock', 'Aftershock', 'Echo Slam', 'Aftershock', 'Fissure', 'Fissure', '+90 Fissure Damage']","['Tango', 'Quelling Blade', 'Gauntlets of Strength', 'Circlet', 'Iron Branch', 'Magic Stick', 'Iron Branch', 'Gauntlets of Strength', 'Iron Branch', 'Enchanted Mango', 'Faerie Fire']","['Blink Dagger', 'Refresher Orb', 'Octarine Core', 'Black King Bar', ""Eul's Scepter of Divinity"", 'Shadow Blade']",['Boots of Speed'],"['Blink Dagger', 'Wind Lace', ""Aghanim's Scepter"", ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Kaya', 'Tiara of Selemene', 'Octarine Core', 'Yasha and Kaya', 'Black King Bar', 'Shadow Blade', 'Guardian Greaves']","['Boots of Travel', ""Shiva's Guard"", 'Refresher Orb', 'Aeon Disk']","['Bracer', 'Boots of Speed', 'Magic Wand', 'Arcane Boots', 'Wind Lace', 'Blink Dagger', 'Octarine Core', ""Aghanim's Shard"", 'Tiara of Selemene', ""Eul's Scepter of Divinity""]"
201,Earthshaker,Offlane,SLUGGER,159,52,"[1, 0, 0, 0]","['Enchant Totem', 'Fissure', 'Enchant Totem', 'Aftershock', 'Enchant Totem', 'Echo Slam', 'Enchant Totem', 'Aftershock', 'Aftershock', '+30 Base Damage']","['Tango', 'Circlet', 'Quelling Blade', 'Gauntlets of Strength', 'Iron Branch', 'Iron Branch', 'Gauntlets of Strength', 'Magic Stick', 'Iron Branch', 'Faerie Fire']","['Blink Dagger', 'Octarine Core', 'Black King Bar', ""Aghanim's Scepter"", 'Refresher Orb', ""Eul's Scepter of Divinity""]","['Bracer', 'Bracer', 'Boots of Speed', 'Ring of Basilius', 'Magic Wand', 'Soul Ring', 'Arcane Boots', 'Power Treads', 'Wind Lace', 'Phase Boots']","['Blink Dagger', ""Aghanim's Scepter"", 'Shadow Blade', ""Eul's Scepter of Divinity"", ""Aghanim's Shard"", 'Tiara of Selemene', 'Black King Bar', 'Crystalys', 'Octarine Core']","['Daedalus', ""Linken's Sphere"", 'Refresher Orb', 'Overwhelming Blink', 'Boots of Travel', 'Aeon Disk', 'Arcane Blink', 'Boots of Travel 2']","['Bracer', 'Boots of Speed', 'Magic Wand', 'Soul Ring', 'Arcane Boots', 'Bracer', 'Power Treads', 'Ring of Basilius', 'Blink Dagger', ""Aghanim's Scepter"", ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Black King Bar', 'Octarine Core', 'Refresher Orb']"
202,Earthshaker,Support,TECTONIC BUILDUP,802,57,"[0, 1, 1, 1]","['Fissure', 'Enchant Totem', 'Fissure', 'Aftershock', 'Fissure', 'Echo Slam', 'Fissure', 'Aftershock', 'Aftershock', 'Aftershock']","['Blood Grenade', 'Tango', 'Sentry Ward', 'Observer and Sentry Wards', 'Clarity', 'Boots of Speed', 'Wind Lace', 'Observer Ward', 'Magic Stick', 'Iron Branch', 'Enchanted Mango', 'Iron Branch']","['Blink Dagger', 'Arcane Boots', 'Refresher Orb', ""Eul's Scepter of Divinity"", 'Octarine Core', 'Force Staff']","['Boots of Speed', 'Ring of Basilius', 'Arcane Boots', 'Wind Lace']","['Magic Wand', 'Blink Dagger', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Force Staff', 'Tiara of Selemene', 'Ghost Scepter', 'Aether Lens', 'Shadow Blade', 'Octarine Core']","['Refresher Orb', 'Yasha and Kaya', 'Black King Bar', 'Aeon Disk', 'Wind Waker', 'Boots of Travel']","['Boots of Speed', 'Ring of Basilius', 'Arcane Boots', 'Wind Lace', 'Magic Wand', 'Blink Dagger', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Force Staff', 'Aether Lens', 'Octarine Core', 'Refresher Orb', 'Wind Waker']"
203,Earthshaker,Support,TECTONIC BUILDUP,288,38,"[0, 0, 1]","['Fissure', 'Enchant Totem', 'Fissure', 'Aftershock', 'Fissure', 'Echo Slam', 'Fissure', 'Aftershock', 'Aftershock', '+90 Fissure Damage']","['Blood Grenade', 'Tango', 'Sentry Ward', 'Observer and Sentry Wards', 'Clarity', 'Boots of Speed', 'Magic Stick', 'Iron Branch', 'Wind Lace', 'Enchanted Mango', 'Observer Ward', 'Iron Branch']",[],"['Boots of Speed', 'Wind Lace', 'Ring of Basilius', 'Arcane Boots']","['Blink Dagger', 'Aether Lens', 'Glimmer Cape', 'Octarine Core']",[],"['Boots of Speed', 'Wind Lace', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots', 'Blink Dagger']"
204,Earthshaker,Support,SLUGGER,53,49,"[0, 1, 1]","['Fissure', 'Enchant Totem', 'Fissure', 'Aftershock', 'Fissure', 'Echo Slam', 'Fissure', 'Aftershock', 'Aftershock', 'Aftershock']","['Tango', 'Blood Grenade', 'Observer and Sentry Wards', 'Sentry Ward', 'Clarity', 'Iron Branch', 'Boots of Speed', 'Magic Stick', 'Wind Lace', 'Enchanted Mango', 'Observer Ward', 'Circlet', 'Iron Branch', ""Sage's Mask"", 'Faerie Fire', 'Gauntlets of Strength']",[],"['Boots of Speed', 'Ring of Basilius', 'Wind Lace', 'Bracer', 'Arcane Boots']","['Magic Wand', 'Blink Dagger', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Force Staff', 'Octarine Core', 'Aether Lens', 'Ghost Scepter']",['Black King Bar'],"['Boots of Speed', 'Ring of Basilius', 'Wind Lace', 'Arcane Boots', 'Magic Wand', 'Blink Dagger', ""Eul's Scepter of Divinity""]"
205,Earthshaker,Hard Support,TECTONIC BUILDUP,90,39,"[0, 0, 1, 0]","['Fissure', 'Enchant Totem', 'Fissure', 'Aftershock', 'Fissure', 'Echo Slam', 'Fissure', 'Aftershock', 'Aftershock', 'Aftershock']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Magic Stick', 'Observer and Sentry Wards', 'Clarity', 'Enchanted Mango', 'Iron Branch', 'Wind Lace', 'Iron Branch', 'Boots of Speed', 'Faerie Fire']","['Blink Dagger', 'Arcane Boots', ""Eul's Scepter of Divinity"", 'Refresher Orb', 'Octarine Core', ""Aghanim's Scepter""]","['Boots of Speed', 'Ring of Basilius', 'Magic Wand', 'Wind Lace', 'Arcane Boots']","['Blink Dagger', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Aether Lens', 'Force Staff', 'Shadow Blade', 'Octarine Core']","['Lotus Orb', 'Scythe of Vyse', ""Aghanim's Scepter"", 'Ethereal Blade']","['Boots of Speed', 'Ring of Basilius', 'Magic Wand', 'Wind Lace', 'Arcane Boots', 'Blink Dagger', ""Aghanim's Shard"", ""Eul's Scepter of Divinity""]"
206,Elder Titan,Carry,MOMENTUM,26,42,"[0, 0, 0]","['', 'Natural Order', '', 'Natural Order', '', 'Natural Order', '', 'Natural Order', 'Echo Stomp', '+25 Attack Speed']","['Tango', 'Quelling Blade', 'Wind Lace', 'Iron Branch', 'Iron Branch', 'Circlet', 'Gauntlets of Strength', 'Magic Stick', 'Iron Branch', 'Gauntlets of Strength', 'Iron Branch', 'Observer Ward', 'Circlet']","['Phase Boots', ""Aghanim's Scepter"", 'Mask of Madness', 'Black King Bar', 'Daedalus', 'Assault Cuirass']","['Wind Lace', 'Boots of Speed', 'Bracer', 'Bracer', 'Magic Wand', 'Phase Boots', 'Morbid Mask']","['Echo Sabre', 'Hand of Midas', 'Mask of Madness', ""Aghanim's Scepter"", ""Aghanim's Shard"", 'Crystalys', 'Yasha', 'Daedalus', 'Sange and Yasha']","['Black King Bar', 'Skull Basher', 'Monkey King Bar']","['Wind Lace', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Morbid Mask', 'Mask of Madness', ""Aghanim's Scepter""]"
207,Elder Titan,Offlane,MOMENTUM,555,49,"[0, 0, 1, 1]","['', 'Natural Order', '', 'Natural Order', '', 'Natural Order', '', 'Natural Order', 'Echo Stomp', '+25 Attack Speed']","['Tango', 'Wind Lace', 'Quelling Blade', 'Iron Branch', 'Circlet', 'Iron Branch', 'Iron Branch', 'Gauntlets of Strength', 'Magic Stick']","[""Aghanim's Scepter"", 'Phase Boots', 'Mask of Madness', 'Daedalus', 'Abyssal Blade', 'Assault Cuirass']","['Wind Lace', 'Bracer', 'Boots of Speed', 'Magic Wand', 'Phase Boots']","['Hand of Midas', 'Morbid Mask', ""Aghanim's Scepter"", 'Mask of Madness', 'Echo Sabre', ""Aghanim's Shard"", 'Blade Mail', 'Crystalys', 'Helm of Iron Will', 'Skull Basher']","['Nullifier', 'Assault Cuirass', 'Monkey King Bar', ""Linken's Sphere"", 'Daedalus', 'Boots of Travel', ""Eul's Scepter of Divinity"", 'Abyssal Blade', 'Boots of Travel 2', 'Divine Rapier', 'Wind Waker', 'Scythe of Vyse']","['Wind Lace', 'Boots of Speed', 'Magic Wand', 'Bracer', 'Phase Boots', ""Aghanim's Scepter"", 'Mask of Madness', 'Morbid Mask', 'Echo Sabre', ""Aghanim's Shard"", 'Crystalys', 'Nullifier', 'Daedalus', 'Skull Basher', 'Assault Cuirass', 'Abyssal Blade']"
208,Elder Titan,Support,DECONSTRUCTION,40,35,"[1, 0, 1]","['Natural Order', '', '', 'Echo Stomp', 'Echo Stomp', 'Earth Splitter', 'Echo Stomp', 'Echo Stomp', '', 'Natural Order']","['Tango', 'Blood Grenade', 'Wind Lace', 'Sentry Ward', 'Faerie Fire', 'Observer and Sentry Wards', 'Iron Branch', 'Healing Salve', 'Iron Branch', 'Enchanted Mango']",[],"['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Orb of Corrosion', 'Magic Wand']","['Power Treads', 'Drum of Endurance', 'Pavise', ""Eul's Scepter of Divinity"", ""Aghanim's Shard"", 'Solar Crest', 'Glimmer Cape', 'Crystalys']","['Daedalus', 'Wind Waker', 'Force Staff']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand', ""Eul's Scepter of Divinity"", 'Orb of Corrosion']"
209,Elder Titan,Support,DECONSTRUCTION,35,49,"[0, 0, 1, 1]","['Natural Order', '', '', 'Echo Stomp', 'Echo Stomp', 'Earth Splitter', 'Echo Stomp', 'Echo Stomp', '', '']","['Blood Grenade', 'Tango', 'Wind Lace', 'Sentry Ward', 'Observer and Sentry Wards', 'Iron Branch', 'Healing Salve', 'Iron Branch', 'Boots of Speed', 'Enchanted Mango', 'Observer Ward']","[""Aghanim's Scepter"", 'Daedalus', 'Wind Lace', 'Magic Wand', 'Boots of Bearing', 'Mask of Madness']","['Wind Lace', 'Boots of Speed', 'Orb of Corrosion', 'Magic Wand', 'Tranquil Boots', 'Phase Boots', 'Power Treads']","['Drum of Endurance', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Glimmer Cape', 'Force Staff', ""Aghanim's Scepter"", 'Boots of Bearing', 'Morbid Mask', 'Crystalys', 'Mask of Madness']","['Daedalus', 'Scythe of Vyse']","['Wind Lace', 'Boots of Speed', 'Magic Wand', 'Tranquil Boots', 'Drum of Endurance', 'Phase Boots', ""Aghanim's Shard"", ""Aghanim's Scepter""]"
210,Elder Titan,Support,MOMENTUM,321,57,"[0, 0, 1, 1]","['', 'Natural Order', '', 'Echo Stomp', '', 'Earth Splitter', '', 'Natural Order', 'Natural Order', 'Natural Order']","['Blood Grenade', 'Tango', 'Wind Lace', 'Sentry Ward', 'Observer and Sentry Wards', 'Iron Branch', 'Iron Branch', 'Boots of Speed', 'Iron Branch']","[""Aghanim's Scepter"", 'Phase Boots', 'Daedalus', 'Harpoon', 'Nullifier', 'Drum of Endurance']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand', 'Phase Boots']","['Drum of Endurance', ""Aghanim's Scepter"", 'Morbid Mask', ""Aghanim's Shard"", 'Mask of Madness', 'Boots of Bearing', 'Echo Sabre', 'Crystalys']","['Harpoon', 'Monkey King Bar', 'Skull Basher', 'Nullifier', 'Daedalus', ""Linken's Sphere"", 'Boots of Travel', 'Scythe of Vyse']","['Wind Lace', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Tranquil Boots', 'Drum of Endurance', ""Aghanim's Scepter"", ""Aghanim's Shard"", 'Crystalys', 'Mask of Madness', 'Boots of Bearing', 'Echo Sabre', 'Daedalus']"
211,Elder Titan,Support,MOMENTUM,45,22,"[0, 1]","['', 'Natural Order', '', 'Echo Stomp', '', 'Earth Splitter', '', 'Echo Stomp', 'Echo Stomp', 'Echo Stomp']","['Tango', 'Blood Grenade', 'Wind Lace', 'Sentry Ward', 'Observer and Sentry Wards', 'Iron Branch', 'Boots of Speed', 'Healing Salve', 'Iron Branch', 'Faerie Fire', 'Enchanted Mango', 'Magic Stick']",[],"['Wind Lace', 'Boots of Speed']","['Hand of Midas', 'Pavise', 'Force Staff', ""Eul's Scepter of Divinity"", ""Aghanim's Shard"", 'Helm of Iron Will', 'Solar Crest', 'Lotus Orb']",['Crimson Guard'],"['Wind Lace', 'Boots of Speed', 'Phase Boots', 'Tranquil Boots']"
212,Elder Titan,Hard Support,DECONSTRUCTION,555,54,"[0, 0, 1, 1]","['Natural Order', '', '', 'Echo Stomp', 'Echo Stomp', 'Earth Splitter', 'Echo Stomp', 'Echo Stomp', 'Natural Order', 'Natural Order']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Wind Lace', 'Iron Branch', 'Iron Branch', 'Observer and Sentry Wards', 'Faerie Fire', 'Healing Salve', 'Magic Stick']","['Boots of Bearing', ""Aghanim's Scepter"", 'Magic Wand', 'Phase Boots', 'Lotus Orb', 'Daedalus']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand']","['Drum of Endurance', 'Pavise', ""Eul's Scepter of Divinity"", 'Glimmer Cape', 'Solar Crest', ""Aghanim's Shard"", 'Force Staff', 'Ghost Scepter', 'Boots of Bearing', ""Aghanim's Scepter"", ""Vladmir's Offering"", 'Mask of Madness', 'Crystalys', 'Lotus Orb']","['Daedalus', 'Scythe of Vyse', 'Blade Mail', 'Refresher Orb', 'Boots of Travel']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand', 'Drum of Endurance', 'Glimmer Cape', 'Boots of Bearing', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", ""Aghanim's Scepter""]"
213,Elder Titan,Hard Support,MOMENTUM,1231,60,"[1, 0, 1, 1]","['', 'Natural Order', '', 'Echo Stomp', 'Echo Stomp', 'Earth Splitter', 'Echo Stomp', 'Echo Stomp', 'Natural Order', 'Natural Order']","['Blood Grenade', 'Tango', 'Wind Lace', 'Sentry Ward', 'Iron Branch', 'Observer and Sentry Wards', 'Iron Branch', 'Faerie Fire', 'Iron Branch', 'Healing Salve']","[""Aghanim's Scepter"", 'Phase Boots', 'Boots of Bearing', 'Magic Wand', 'Mask of Madness', 'Daedalus']","['Wind Lace', 'Boots of Speed', 'Tranquil Boots', 'Magic Wand', 'Phase Boots']","['Drum of Endurance', ""Eul's Scepter of Divinity"", ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Boots of Bearing', 'Mask of Madness']","['Crystalys', 'Daedalus', 'Nullifier', 'Aeon Disk', 'Moon Shard']","['Wind Lace', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Tranquil Boots', 'Drum of Endurance', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Boots of Bearing', 'Crystalys', 'Daedalus']"
214,Elder Titan,Hard Support,MOMENTUM,289,32,"[1, 0, 1]","['', 'Natural Order', '', 'Echo Stomp', 'Echo Stomp', 'Earth Splitter', 'Echo Stomp', 'Echo Stomp', 'Natural Order', 'Natural Order']","['Blood Grenade', 'Tango', 'Sentry Ward', 'Wind Lace', 'Iron Branch', 'Observer and Sentry Wards', 'Iron Branch', 'Faerie Fire', 'Healing Salve']","['Tranquil Boots', 'Force Staff', 'Hand of Midas', 'Pipe of Insight', ""Heaven's Halberd"", 'Wind Lace']","['Wind Lace', 'Boots of Speed']","['Drum of Endurance', 'Pavise', 'Glimmer Cape', ""Eul's Scepter of Divinity"", 'Solar Crest', 'Force Staff', 'Ghost Scepter', 'Lotus Orb', 'Pipe of Insight']","[""Heaven's Halberd""]","['Wind Lace', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Tranquil Boots', 'Drum of Endurance', ""Eul's Scepter of Divinity"", 'Pavise', 'Solar Crest']"
